Business_ID,Monthly_Bank_Inflow,Monthly_Bank_Outflow,GST_Compliance_Score,Ecommerce_Sales,Supplier_Payments,Invoices_Issued,Invoice_Amount,Social_Media_Engagement,Credit_Score,Risk_Category,Country
824,1313108,1123389,0.6103059763556056,153521,218808,241,392706,11803,588.4314833271176,Medium Risk,UK
825,662380,1771134,0.7991126470318695,361977,258091,250,867549,13429,307.8927117251134,High Risk,Zimbabwe
826,1617908,694180,0.8678315571195949,197771,332762,230,988662,35609,748.4221849956349,Low Risk,Germany
827,1415413,316214,0.9991737556964748,247199,269064,212,569070,6356,755.1459294124307,Low Risk,Germany
828,1387682,958626,0.9665566656717788,771019,111121,410,88533,328,574.6761215207149,Medium Risk,India
829,1126871,372703,0.8212825997675958,770129,475435,100,250011,24846,749.9163614875368,Low Risk,USA
830,1112383,234615,0.7106240266470361,645329,81872,426,199327,16778,523.8591090450834,Medium Risk,North Korea
831,1534140,1555233,0.8180886823541164,650473,348276,204,515168,37152,532.799399696855,Medium Risk,Mexico
832,207504,1644650,0.892825809040116,187164,269237,251,82684,46132,319.92782018395485,High Risk,USA
833,1336643,429953,0.5591680954616937,466887,280049,76,460134,46258,530.9143472726512,Low Risk,Venezuela
834,1583584,1001741,0.7049524448481441,544638,126759,322,791453,23285,607.9564804300198,Medium Risk,South Africa
835,742440,868003,0.9199011428178084,761518,422567,189,749644,33786,633.0255900628165,Medium Risk,UK
836,444540,1366230,0.691916475966522,897291,298125,10,875990,11545,445.378942514077,High Risk,South Africa
837,1976275,311570,0.7859361356135932,523313,341047,210,226621,33366,614.9477036401637,Low Risk,Afghanistan
838,567923,1115841,0.793884680431099,795858,337965,36,245295,2909,383.46765327044193,Medium Risk,North Korea
839,1265557,1327897,0.5922381265668197,78487,376344,103,877854,37829,574.755677583256,Medium Risk,UK
840,794699,96150,0.6811177208261442,158694,87289,398,785723,41885,685.173115851905,Medium Risk,UK
841,69870,1690176,0.6672556443709661,133853,121506,391,791712,36647,315.0,,Australia
842,1002082,1168189,0.5130983542660323,997767,482237,260,952760,42918,570.8831879990205,Medium Risk,India
843,1301772,367054,0.5120958819456776,325261,83513,191,957509,34986,748.6840920330874,Low Risk,Australia
844,298683,151826,0.9158485218378868,245062,418090,80,803070,6491,623.1562236286651,Medium Risk,UK
845,1333253,589723,0.6365354049864063,461610,187003,181,833851,245,521.9208121887056,Medium Risk,Venezuela
846,76790,480348,0.7590393831194078,243077,405890,319,567665,14029,522.9108926539244,High Risk,USA
847,1741738,1288593,0.6493627867943865,897516,317660,291,640532,24426,520.2361834016408,Medium Risk,North Korea
848,861721,1029554,0.9703396225576704,33782,264480,353,708476,30091,538.7359277496192,Medium Risk,Canada
849,498345,164055,0.6296483794328869,519492,267043,259,964138,47785,586.5143630018065,Medium Risk,South Africa
850,799074,520457,0.7148284063694675,824886,492790,329,747651,37433,607.0677982796083,Medium Risk,India
851,1586038,706022,0.9363651252423008,864336,196758,194,557670,16676,669.9055923590031,Low Risk,India
852,1638349,839942,0.9209667833959044,664224,493067,312,780663,39505,775.7959993327509,Low Risk,UK
853,1929490,726358,0.5930507089231387,418808,336356,349,721423,28564,573.2409816291095,Low Risk,North Korea
854,1184764,1528638,0.9013216548978552,163245,138498,131,163466,8343,417.9643903614162,High Risk,India
855,579036,1172647,0.7290934433689463,960708,259024,429,864221,31701,495.06297397507404,Medium Risk,Mexico
856,1840705,1385267,0.7414844360426776,963100,135970,291,244318,2510,503.13545968820074,Medium Risk,Zimbabwe
857,1763371,871052,0.5667399862079718,961828,95009,258,382778,1920,667.6612220651268,Low Risk,Mexico
858,840141,176389,0.5403007568785623,132258,204570,217,141936,35389,555.5937408419525,Medium Risk,Mexico
859,698249,1718472,0.8639696534868826,645956,428159,254,896004,38750,347.5406775667393,High Risk,Venezuela
860,1128931,299708,0.7482305761776499,464418,202467,88,967726,34735,645.642905652858,Low Risk,South Africa
861,761131,1761281,0.7184253513075898,492616,49816,491,941170,7565,455.5618396262354,High Risk,Germany
862,501015,668112,0.8647541143261983,396328,9138,387,657952,32539,481.08935255343556,Medium Risk,Brazil
863,1504908,1041727,0.8827564494955549,516581,498944,410,686315,27414,701.9306099820994,Medium Risk,USA
864,206542,284444,0.5794540838346768,433966,96176,392,382818,44329,488.4024012075007,Medium Risk,Brazil
865,1271992,633561,0.8051125747388206,288710,343089,17,113533,19683,475.49504837412303,Medium Risk,Venezuela
866,355062,891291,0.5676770411388428,672550,271161,49,878277,27255,556.360619346585,Medium Risk,Canada
867,1937232,241837,0.8756875430145228,572621,277595,131,257997,38971,869.2954761736598,Low Risk,USA
868,1662162,140017,0.8284775781335698,394073,199028,430,79590,12297,693.5602410337372,Low Risk,Mexico
869,1600284,153618,0.978307310541729,746265,361007,118,399919,29611,614.1418391231362,Low Risk,Venezuela
870,916651,489297,0.5344790081782106,623859,277422,437,338615,15524,580.3887521810846,Medium Risk,Brazil
871,1160205,1203917,0.5285273605756271,130263,226552,280,513692,48921,397.6328991384082,Medium Risk,Sudan
872,1426760,1050154,0.6410935373466,929093,48764,209,491530,340,696.4332917633012,Medium Risk,UK
873,1591310,845862,0.630852841867953,559523,128030,341,525795,4731,516.0319784327573,Medium Risk,Zimbabwe
874,805195,582076,0.6234893995359999,10159,399350,442,315442,9699,417.4916844024457,Medium Risk,Sudan
875,340160,780865,0.9531272902605183,677505,330087,424,466324,44562,475.57130264291214,Medium Risk,Mexico
876,1646824,471759,0.624773099924753,172993,100667,485,254936,24758,734.9153712466747,Medium Risk,USA
877,1918599,912554,0.6359748630643155,377003,321462,389,583212,37945,542.0824958592235,Low Risk,Venezuela
878,263920,1642838,0.8796991312089819,157309,370567,403,419925,32674,249.5542827647211,High Risk,Venezuela
879,1988341,923741,0.72486992122527,117507,371142,465,19726,36636,713.5590262859364,Medium Risk,Australia
880,1341380,570659,0.8883552784775905,935748,65128,277,201896,42010,746.7279688247799,Low Risk,USA
881,1475541,452845,0.5326830787821926,24743,224128,412,50542,8095,689.9458609188229,Medium Risk,UK
882,1559433,736544,0.7437855968366922,762462,289013,62,423461,25286,542.3358753795812,Low Risk,Sudan
883,1921403,354060,0.5168068000916413,56101,238540,332,44753,29345,669.3224113988994,Low Risk,Brazil
884,1603068,1676836,0.5313266017276772,252717,10039,223,876220,22913,408.4423374645917,Medium Risk,Zimbabwe
885,703983,1271835,0.9532187266722054,655822,157353,113,293460,13376,439.0777941414026,High Risk,Mexico
886,1514492,305128,0.5696226855587976,356371,117935,283,243979,20089,542.5240738450999,Low Risk,Afghanistan
887,871052,849471,0.7662103411376086,240604,15442,178,618986,12846,571.9755097090865,Medium Risk,Germany
888,1857150,639719,0.7055478013003533,197450,340932,332,288104,44343,650.4913722790948,Low Risk,Indonesia
889,178148,900123,0.6736716631294213,867558,386873,268,40791,18657,363.92771179508094,High Risk,Zimbabwe
890,1905567,875038,0.9499166728436362,852503,294730,319,297360,28160,568.7847321443304,Low Risk,North Korea
891,1584837,1482408,0.5109116983877448,736481,58053,478,959971,6668,470.38012751652514,Medium Risk,North Korea
892,1454116,919097,0.8318948430877946,346907,186561,115,336571,35469,565.380455035741,Medium Risk,Indonesia
893,1291290,1708237,0.9816972171067752,497030,219176,191,908902,19141,555.7711819046556,Medium Risk,Canada
894,781899,1259720,0.780084091730921,769710,91346,273,989551,6180,490.6246674942346,Medium Risk,India
895,333876,280195,0.968411231016546,415453,334231,427,607578,13954,525.1664212422959,Medium Risk,India
896,309747,1222324,0.5261289396430119,681009,410841,233,581302,2259,488.7554931268378,High Risk,Canada
897,665650,1482608,0.7093966595370806,178785,39397,160,145150,27125,291.58465045130293,High Risk,Sudan
898,473570,62733,0.6300788954810256,214535,325815,477,60519,41181,442.56839663179744,Medium Risk,North Korea
899,325987,556338,0.8654104824903649,710769,121214,193,800474,4468,596.8583561926351,Medium Risk,Germany
900,1077512,139996,0.9906485452486232,189838,490001,276,583340,34185,736.6900276440618,Low Risk,Australia
901,688353,588221,0.6282650312221238,580442,334041,379,24389,27194,520.1505985609762,Medium Risk,India
902,908158,579239,0.8270873007370372,279160,162221,6,368105,46140,442.8193554496688,Medium Risk,Sudan
903,67640,586701,0.5990488163798701,482779,458246,250,602399,1330,457.77154442375445,Medium Risk,Mexico
904,102528,1244449,0.782665127285805,451904,468122,214,901490,17617,320.20834697077436,High Risk,Zimbabwe
905,1923421,1789555,0.731966243344168,886110,403499,405,890147,24091,694.3581395453473,Medium Risk,Canada
906,309214,980417,0.9860026648157684,908488,405826,290,847165,1401,484.6226258206746,Medium Risk,Mexico
907,1937646,929005,0.8042636363482333,588526,441542,363,831186,28710,801.0445875384801,Low Risk,USA
908,1020240,1066580,0.6747531860434094,330752,282068,17,946128,16027,601.9201782956229,Medium Risk,Germany
909,551108,463816,0.5570478924439667,623369,118143,100,882318,34778,551.0708307775875,Medium Risk,Brazil
910,684421,1791711,0.5756234143674672,257644,377397,225,167753,24566,389.5830604830609,High Risk,UK
911,1467077,1300464,0.6126584649756175,959401,474378,242,623812,15004,596.8283878472349,Medium Risk,India
912,1822802,815332,0.625483330670149,847393,367441,98,353150,40975,798.643050249076,Low Risk,Canada
913,1248735,797950,0.9253080289205688,209775,268013,342,821136,26181,567.4679689890783,Medium Risk,Mexico
914,1271078,196472,0.7806113941412625,972261,364232,273,507488,24454,593.3344146508005,Low Risk,Zimbabwe
915,205576,427710,0.7616954556871832,823349,268158,175,104913,27861,498.47542991939804,Medium Risk,Mexico
916,974618,241760,0.5573844359346087,950240,15103,473,628396,18400,762.1071260553362,Low Risk,Germany
917,915291,152744,0.9300698466747176,824422,480738,98,789091,29591,786.061753496963,Low Risk,Germany
918,936089,1580522,0.8614071516042419,72551,377461,153,279637,35625,449.7405424117892,High Risk,Canada
919,978479,1121577,0.5338341809500008,985665,494223,116,79639,26632,533.019884052357,Medium Risk,India
920,1109599,621652,0.8539175486148843,744983,431674,59,241452,6564,601.2434632494399,Medium Risk,Indonesia
921,595735,941420,0.771769108671323,687800,488821,341,326527,16662,571.1032001344274,Medium Risk,UK
922,438043,861460,0.5408626728733892,176277,87409,428,668354,41956,358.6436284006679,High Risk,Sudan
923,1384679,268506,0.7291503207643282,90811,28248,471,734640,47992,633.4453059333259,Low Risk,Mexico
924,116203,783019,0.7423481435650234,789128,487376,120,319378,47128,530.459328667788,Medium Risk,USA
925,955588,460789,0.5828872700816379,851535,179588,147,974795,42611,634.8013462806442,Low Risk,Indonesia
926,210775,1734742,0.9728490735001412,474028,427277,205,662962,8783,374.6748248836811,High Risk,UK
927,1107913,940775,0.924987685740331,969131,160242,184,496084,32734,577.9543507993336,Medium Risk,South Africa
928,620715,1790574,0.8345111686645541,378266,13024,206,539882,160,392.15386056042456,High Risk,Canada
929,1613299,1731165,0.7311477805003036,244104,480430,368,771195,9369,416.65739425714935,Medium Risk,Sudan
930,1422249,942727,0.7058827707922543,553296,239864,483,279515,23165,576.9746346987557,Medium Risk,Indonesia
931,414167,529722,0.8254867335754771,212346,353091,57,581603,2995,562.4901961168397,Medium Risk,Australia
932,1445385,1763693,0.7727159347034527,566690,179875,475,748924,15423,568.9489607525941,Medium Risk,Canada
933,1728651,588924,0.5311365529409429,194456,417512,388,661539,12452,769.4022444464863,Low Risk,UK
934,737281,209352,0.7562513243851658,794282,358973,184,242520,44743,609.0813739168302,Medium Risk,Mexico
935,1394027,840694,0.9032018086164196,409009,359852,418,613814,49837,495.89092645425706,Medium Risk,Afghanistan
936,470571,223283,0.729619938798479,506043,353808,421,253459,38691,454.3055881333356,Medium Risk,Venezuela
937,1225592,1002346,0.5259782887771343,146643,416473,317,681986,30990,619.6153235273571,Medium Risk,Canada
938,841267,945015,0.8931390996920165,500083,148927,312,882437,32116,429.6629401531075,Medium Risk,Venezuela
939,1643023,1528771,0.6006818910679872,943713,90178,141,247330,12062,645.5373231514945,Medium Risk,USA
940,547562,1028974,0.6293104174440194,123550,368265,186,115573,33402,337.106515625587,High Risk,Zimbabwe
941,1801541,461413,0.582353176716148,494146,287169,371,934634,19946,600.651906225232,Low Risk,Sudan
942,433934,1382564,0.6651075324357487,970652,402674,5,147900,4111,489.7765586336401,High Risk,UK
943,1990624,356898,0.8783757528443175,101218,68610,48,329658,19882,686.8868763843274,Low Risk,South Africa
944,1963760,981661,0.7596929297519687,143296,75843,231,510364,2255,711.9951749455578,Medium Risk,Germany
945,367428,893561,0.6024406370753563,509909,112237,335,515740,39825,514.0882990052031,High Risk,USA
946,1417763,332186,0.9389150390760204,528767,482177,102,245707,9296,665.8404880895299,Low Risk,South Africa
947,1092892,1140241,0.9397909274757644,189767,185903,212,718024,43559,570.8210176308016,Medium Risk,Canada
948,740907,1325160,0.9352892125230036,917211,179499,269,514917,21809,550.9890435001896,Medium Risk,USA
949,1982015,1195529,0.6193981056907696,401858,492025,292,683243,13427,740.0325030633211,Low Risk,Australia
950,132844,506072,0.725619672090494,775348,135299,275,708419,35574,495.29676551932374,Medium Risk,India
951,1650396,1761312,0.9924948280704377,250016,436722,144,487294,32869,486.5977783095801,Medium Risk,India
952,1263997,1056553,0.8860062381549951,42441,10668,485,708292,42093,419.02131968093033,Medium Risk,Zimbabwe
953,172402,1265202,0.5135837106127799,248038,227542,241,533116,24800,402.3641059171053,High Risk,UK
954,1216588,175271,0.5326022956302461,704489,183267,466,464485,14920,560.9048623751402,Low Risk,Afghanistan
955,488661,148533,0.7319656884061664,765612,340377,445,523066,10991,691.3324401330607,Medium Risk,Canada
956,448929,998452,0.95461010293078,858800,160489,396,872418,34729,406.4136611031262,Medium Risk,Sudan
957,630466,1676645,0.7693508989763571,626410,349126,76,882391,5369,474.059007951331,High Risk,UK
958,623695,1544542,0.7489062540171452,54760,111133,159,274179,43980,333.94214565842003,High Risk,Mexico
959,513556,96262,0.5527368499783153,295622,277895,194,119767,48567,629.2810240525818,Medium Risk,UK
960,625278,863032,0.828390052362147,924313,313362,272,443961,8420,609.9465247091648,Medium Risk,Australia
961,1043176,106898,0.9110515803001128,868286,393793,325,551529,49689,802.3045894044538,Low Risk,Australia
962,1228049,485699,0.6902100037537812,890662,274496,111,587263,10840,548.3776002027845,Low Risk,Afghanistan
963,1033049,1227945,0.8878059254626638,357860,215124,236,164226,35997,460.4251562785046,Medium Risk,Indonesia
964,528007,584736,0.9822383269504058,677540,93835,46,953129,31030,538.2605396555986,Medium Risk,Brazil
965,894573,318316,0.6018832295638445,108538,102493,194,972454,17385,669.8870085667576,Medium Risk,Australia
966,1515585,1086233,0.7616648155973706,549660,296071,375,501818,14480,679.035245234371,Medium Risk,Canada
967,1417290,507602,0.6435689790422878,826228,177166,143,66396,11460,646.9810805681317,Low Risk,Indonesia
968,1324732,974189,0.8964272095169197,985776,106948,107,502443,5498,501.3226148169648,Medium Risk,Afghanistan
969,1267540,1069504,0.7887966829405788,521511,190194,175,128920,5629,437.8490230444404,Medium Risk,North Korea
970,575303,404999,0.8172912087751518,231035,34493,355,416547,29162,502.1341735824079,Medium Risk,India
971,1160389,1762767,0.898957079807947,895258,490463,277,204999,36786,468.2068305724801,Medium Risk,India
972,77712,37906,0.6979852363312274,392736,471755,485,620514,17551,616.2970299337612,Medium Risk,UK
973,1723361,1402133,0.9575450342035216,365779,298851,420,619007,49278,556.8837420092154,Medium Risk,South Africa
974,1865790,1656892,0.76651443362307,645310,204886,225,73014,7037,536.4437029926278,Medium Risk,South Africa
975,162816,823719,0.578977411417674,588328,143368,217,573634,39986,505.36172139633896,High Risk,UK
976,1227354,1374380,0.8479495590844013,871789,161470,345,604699,49799,531.9325934445036,Medium Risk,Brazil
977,1685156,1547550,0.8966306752191272,736728,302986,428,195550,10960,545.633125964783,Medium Risk,Brazil
978,335977,876936,0.6583808385337633,612644,18261,411,677614,25242,450.911781885525,Medium Risk,Brazil
979,185230,745080,0.9285896284993764,288355,81709,60,196806,25379,465.519890697041,High Risk,UK
980,1816616,1705843,0.9530716273828832,377570,100985,394,431837,38206,511.3704531569469,Medium Risk,Mexico
981,856741,64701,0.6384522436889044,277986,373760,346,348585,45340,704.6922489736505,Medium Risk,Canada
982,319114,1161876,0.9917607363576112,466331,454920,438,56121,36008,452.9853413319404,High Risk,Australia
983,1433194,795537,0.5703557640243793,863284,334317,106,746778,40864,651.9132504936919,Low Risk,South Africa
984,1054208,1751610,0.601007834201245,397881,298925,425,332341,48357,407.60188628755225,High Risk,Mexico
985,1931548,113560,0.5921124196190131,318112,280796,497,94577,14301,853.5847340989715,Low Risk,Germany
986,201456,272615,0.9469948550039352,813940,272247,196,366778,40644,619.1448678050614,Medium Risk,USA
987,1903025,73642,0.8271462761624809,163077,292644,314,259106,37811,848.4500290185202,Low Risk,Australia
988,912312,547083,0.5760521416111364,64575,251404,204,445647,45754,437.3536605027089,Medium Risk,Venezuela
989,1204146,521036,0.7201617091841745,483958,105336,237,502461,9097,701.8832246529355,Medium Risk,USA
990,320846,357304,0.807649012534901,684331,433745,437,896643,40666,648.2619540585864,Medium Risk,Canada
991,50404,395464,0.5417320424946916,428815,118499,231,670197,20275,542.0657423705899,Medium Risk,UK
992,1008447,643089,0.9412081842036694,490808,154524,375,515200,40960,562.7063584318256,Medium Risk,Mexico
993,753286,1366651,0.9018017677207676,601202,316537,143,493241,3325,370.0568027934235,High Risk,Afghanistan
994,1373483,1172953,0.7526033867883191,783422,429390,348,486379,44678,481.7121184793467,Medium Risk,Zimbabwe
995,1772320,356916,0.9835633076295852,601343,462666,309,998736,47782,626.8704282393956,Low Risk,Venezuela
996,765460,1530554,0.7088804896375498,621985,171508,153,976498,35328,441.37812098884825,High Risk,South Africa
997,934574,342250,0.992055159518249,640527,314550,119,482295,41605,714.6553960099023,Medium Risk,USA
998,1763796,635409,0.8339599994018135,245469,330203,454,415831,46788,648.3676777499646,Low Risk,Indonesia
999,285365,1104135,0.8173356366269707,133106,152026,67,535754,23210,429.4620637044206,High Risk,USA
1000,392786,922027,0.5829774476478925,801787,349866,108,827203,10854,490.62265937198316,Medium Risk,South Africa
